año,mes,num_serie_anon,cod_cliente_HASH,contador,sector,Tipo_maquina_anon
2018,6,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2926.0,VARIOS,Tipo_1
2018,7,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3103.0,VARIOS,Tipo_1
2018,8,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3299.0,VARIOS,Tipo_1
2018,9,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3085.0,VARIOS,Tipo_1
2018,10,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3447.0,VARIOS,Tipo_1
2018,11,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3199.0,VARIOS,Tipo_1
2018,12,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3016.0,VARIOS,Tipo_1
2019,1,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3366.0,VARIOS,Tipo_1
2019,2,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2802.0,VARIOS,Tipo_1
2019,3,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3173.0,VARIOS,Tipo_1
2019,4,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3210.0,VARIOS,Tipo_1
2019,5,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3540.0,VARIOS,Tipo_1
2019,6,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2652.0,VARIOS,Tipo_1
2019,8,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,7919.0,VARIOS,Tipo_1
2019,9,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3452.0,VARIOS,Tipo_1
2019,10,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3819.0,VARIOS,Tipo_1
2019,11,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3392.0,VARIOS,Tipo_1
2019,12,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3674.0,VARIOS,Tipo_1
2020,1,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3460.0,VARIOS,Tipo_1
2020,2,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2837.0,VARIOS,Tipo_1
2020,3,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,4125.0,VARIOS,Tipo_1
2020,4,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3930.0,VARIOS,Tipo_1
2020,5,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3415.0,VARIOS,Tipo_1
2020,6,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,801.0,VARIOS,Tipo_1
2020,7,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,7464.0,VARIOS,Tipo_1
2020,8,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3969.0,VARIOS,Tipo_1
2020,9,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,4194.0,VARIOS,Tipo_1
2020,10,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3977.0,VARIOS,Tipo_1
2020,11,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3860.0,VARIOS,Tipo_1
2020,12,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,4276.0,VARIOS,Tipo_1
2021,1,783,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2515.0,VARIOS,Tipo_1
2018,2,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,438.0,VARIOS,Tipo_1
2018,3,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1638.0,VARIOS,Tipo_1
2018,4,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1651.0,VARIOS,Tipo_1
2018,5,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1918.0,VARIOS,Tipo_1
2018,6,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1848.0,VARIOS,Tipo_1
2018,7,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2029.0,VARIOS,Tipo_1
2018,8,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2266.0,VARIOS,Tipo_1
2018,9,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1477.0,VARIOS,Tipo_1
2018,10,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1885.0,VARIOS,Tipo_1
2018,11,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1572.0,VARIOS,Tipo_1
2018,12,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1671.0,VARIOS,Tipo_1
2019,1,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1657.0,VARIOS,Tipo_1
2019,2,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1337.0,VARIOS,Tipo_1
2019,3,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1394.0,VARIOS,Tipo_1
2019,4,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1295.0,VARIOS,Tipo_1
2019,5,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1258.0,VARIOS,Tipo_1
2019,6,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,969.0,VARIOS,Tipo_1
2019,8,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3052.0,VARIOS,Tipo_1
2019,9,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1150.0,VARIOS,Tipo_1
2019,10,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1237.0,VARIOS,Tipo_1
2019,11,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1064.0,VARIOS,Tipo_1
2019,12,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1473.0,VARIOS,Tipo_1
2020,1,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1290.0,VARIOS,Tipo_1
2020,2,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1110.0,VARIOS,Tipo_1
2020,3,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1545.0,VARIOS,Tipo_1
2020,4,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1393.0,VARIOS,Tipo_1
2020,5,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1314.0,VARIOS,Tipo_1
2020,6,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1428.0,VARIOS,Tipo_1
2020,7,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1602.0,VARIOS,Tipo_1
2020,8,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1395.0,VARIOS,Tipo_1
2020,9,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,910.0,VARIOS,Tipo_1
2020,10,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1095.0,VARIOS,Tipo_1
2020,11,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1615.0,VARIOS,Tipo_1
2020,12,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,1442.0,VARIOS,Tipo_1
2021,1,784,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,736.0,VARIOS,Tipo_1
2018,2,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,893.0,VARIOS,Tipo_1
2018,3,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2401.0,VARIOS,Tipo_1
2018,4,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2770.0,VARIOS,Tipo_1
2018,5,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3164.0,VARIOS,Tipo_1
2018,6,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2480.0,VARIOS,Tipo_1
2018,7,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2691.0,VARIOS,Tipo_1
2018,8,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2732.0,VARIOS,Tipo_1
2018,9,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2603.0,VARIOS,Tipo_1
2018,10,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3129.0,VARIOS,Tipo_1
2018,11,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2807.0,VARIOS,Tipo_1
2018,12,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3002.0,VARIOS,Tipo_1
2019,1,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2729.0,VARIOS,Tipo_1
2019,2,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2463.0,VARIOS,Tipo_1
2019,3,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2886.0,VARIOS,Tipo_1
2019,4,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2552.0,VARIOS,Tipo_1
2019,5,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3299.0,VARIOS,Tipo_1
2019,6,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2701.0,VARIOS,Tipo_1
2019,8,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,6983.0,VARIOS,Tipo_1
2019,9,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3175.0,VARIOS,Tipo_1
2019,10,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3484.0,VARIOS,Tipo_1
2019,11,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3047.0,VARIOS,Tipo_1
2019,12,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3085.0,VARIOS,Tipo_1
2020,1,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3063.0,VARIOS,Tipo_1
2020,2,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2599.0,VARIOS,Tipo_1
2020,3,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3509.0,VARIOS,Tipo_1
2020,4,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3351.0,VARIOS,Tipo_1
2020,5,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3321.0,VARIOS,Tipo_1
2020,6,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3563.0,VARIOS,Tipo_1
2020,7,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3519.0,VARIOS,Tipo_1
2020,8,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3152.0,VARIOS,Tipo_1
2020,9,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3381.0,VARIOS,Tipo_1
2020,10,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3173.0,VARIOS,Tipo_1
2020,11,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3093.0,VARIOS,Tipo_1
2020,12,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,3232.0,VARIOS,Tipo_1
2021,1,785,3d7aa8620132d2099608a7c97974d2829f54137f459687fff2d1414d117b9722,2051.0,VARIOS,Tipo_1
2018,1,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,878.0,PESCA,Tipo_2
2018,2,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,570.0,PESCA,Tipo_2
2018,3,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,500.0,PESCA,Tipo_2
2018,4,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,406.0,PESCA,Tipo_2
2018,5,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,537.0,PESCA,Tipo_2
2018,6,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,570.0,PESCA,Tipo_2
2018,7,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,490.0,PESCA,Tipo_2
2018,8,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,868.0,PESCA,Tipo_2
2018,9,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,611.0,PESCA,Tipo_2
2018,10,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,1111.0,PESCA,Tipo_2
2018,11,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,615.0,PESCA,Tipo_2
2018,12,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,936.0,PESCA,Tipo_2
2019,1,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,671.0,PESCA,Tipo_2
2019,2,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,620.0,PESCA,Tipo_2
2019,3,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,582.0,PESCA,Tipo_2
2019,4,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,497.0,PESCA,Tipo_2
2019,5,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,997.0,PESCA,Tipo_2
2019,6,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,753.0,PESCA,Tipo_2
2019,7,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,953.0,PESCA,Tipo_2
2019,8,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,846.0,PESCA,Tipo_2
2019,9,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,1111.0,PESCA,Tipo_2
2019,10,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,500.0,PESCA,Tipo_2
2019,11,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,873.0,PESCA,Tipo_2
2019,12,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,1209.0,PESCA,Tipo_2
2020,1,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,603.0,PESCA,Tipo_2
2020,2,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,317.0,PESCA,Tipo_2
2020,3,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,295.0,PESCA,Tipo_2
2020,4,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,549.0,PESCA,Tipo_2
2020,5,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,826.0,PESCA,Tipo_2
2020,6,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,437.0,PESCA,Tipo_2
2020,7,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,264.0,PESCA,Tipo_2
2020,8,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,130.0,PESCA,Tipo_2
2020,9,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,172.0,PESCA,Tipo_2
2020,10,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,314.0,PESCA,Tipo_2
2020,11,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,399.0,PESCA,Tipo_2
2020,12,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,1115.0,PESCA,Tipo_2
2021,1,422,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,239.0,PESCA,Tipo_2
2019,9,884,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,94.0,PESCA,Tipo_1
2019,10,884,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,645.0,PESCA,Tipo_1
2019,11,884,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,758.0,PESCA,Tipo_1
2019,12,884,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,580.0,PESCA,Tipo_1
2020,1,884,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,512.0,PESCA,Tipo_1
2020,2,884,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,330.0,PESCA,Tipo_1
2020,3,884,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,258.0,PESCA,Tipo_1
2020,4,884,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,532.0,PESCA,Tipo_1
2020,5,884,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,407.0,PESCA,Tipo_1
2020,6,884,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,949.0,PESCA,Tipo_1
2020,7,884,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,695.0,PESCA,Tipo_1
2020,8,884,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,204.0,PESCA,Tipo_1
2020,9,884,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,283.0,PESCA,Tipo_1
2020,10,884,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,503.0,PESCA,Tipo_1
2020,12,884,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,333.0,PESCA,Tipo_1
2021,1,884,b5ee3f15b456b68f9cd8409f4a2d44b9e611a01cfde24496dd502a4337708917,169.0,PESCA,Tipo_1
2019,4,884,f058477d4d447d5e669f3a366f3304a110accf7be0db0c8226dd9465e2c6194a,0.0,CARNICO,Tipo_1
2018,1,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,1722.0,LOGISTICO,Tipo_2
2018,2,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,3445.0,LOGISTICO,Tipo_2
2018,3,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,4112.0,LOGISTICO,Tipo_2
2018,4,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,4656.0,LOGISTICO,Tipo_2
2018,5,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,4794.0,LOGISTICO,Tipo_2
2018,6,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,5762.0,LOGISTICO,Tipo_2
2018,7,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,6347.0,LOGISTICO,Tipo_2
2018,8,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,6196.0,LOGISTICO,Tipo_2
2018,9,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,3016.0,LOGISTICO,Tipo_2
2018,10,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,4286.0,LOGISTICO,Tipo_2
2018,11,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,3913.0,LOGISTICO,Tipo_2
2018,12,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,3415.0,LOGISTICO,Tipo_2
2019,1,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,2939.0,LOGISTICO,Tipo_2
2019,2,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,2115.0,LOGISTICO,Tipo_2
2019,3,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,4596.0,LOGISTICO,Tipo_2
2019,4,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,4048.0,LOGISTICO,Tipo_2
2019,5,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,1673.0,LOGISTICO,Tipo_2
2019,6,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,2411.0,LOGISTICO,Tipo_2
2019,7,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,2309.0,LOGISTICO,Tipo_2
2019,8,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,4410.0,LOGISTICO,Tipo_2
2019,9,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,3926.0,LOGISTICO,Tipo_2
2019,10,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,4313.0,LOGISTICO,Tipo_2
2019,11,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,3683.0,LOGISTICO,Tipo_2
2019,12,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,4244.0,LOGISTICO,Tipo_2
2020,1,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,4183.0,LOGISTICO,Tipo_2
2020,2,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,3211.0,LOGISTICO,Tipo_2
2020,3,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,3773.0,LOGISTICO,Tipo_2
2020,4,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,3134.0,LOGISTICO,Tipo_2
2020,5,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,3621.0,LOGISTICO,Tipo_2
2020,6,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,4206.0,LOGISTICO,Tipo_2
2020,7,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,5079.0,LOGISTICO,Tipo_2
2020,8,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,5247.0,LOGISTICO,Tipo_2
2020,9,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,1652.0,LOGISTICO,Tipo_2
2020,10,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,3075.0,LOGISTICO,Tipo_2
2020,11,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,3830.0,LOGISTICO,Tipo_2
2020,12,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,4249.0,LOGISTICO,Tipo_2
2021,1,427,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,3325.0,LOGISTICO,Tipo_2
2018,1,428,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,5224.0,LOGISTICO,Tipo_2
2018,2,428,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,4599.0,LOGISTICO,Tipo_2
2018,3,428,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,5143.0,LOGISTICO,Tipo_2
2018,4,428,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,4758.0,LOGISTICO,Tipo_2
2018,5,428,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,5344.0,LOGISTICO,Tipo_2
2018,6,428,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,4425.0,LOGISTICO,Tipo_2
2018,7,428,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,7191.0,LOGISTICO,Tipo_2
2018,8,428,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,5712.0,LOGISTICO,Tipo_2
2018,9,428,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,5840.0,LOGISTICO,Tipo_2
2018,10,428,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,4210.0,LOGISTICO,Tipo_2
2018,11,428,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,2797.0,LOGISTICO,Tipo_2
2018,12,428,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,3327.0,LOGISTICO,Tipo_2
2019,1,428,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,3051.0,LOGISTICO,Tipo_2
2019,2,428,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,3013.0,LOGISTICO,Tipo_2
2019,3,428,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,2840.0,LOGISTICO,Tipo_2
2019,4,428,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,2962.0,LOGISTICO,Tipo_2
2019,5,428,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,3031.0,LOGISTICO,Tipo_2
2019,6,428,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,4692.0,LOGISTICO,Tipo_2
2019,7,428,4a06f35a72e1ffda911a61a1133f343bf963068accb2fbabe0692ea5ce4ee5ae,5712.0,LOGISTICO,Tipo_2
